plate,mjd,fiberid,run2d,specobj_id,ra,dec,sn_median_r,z,zerr,zwarning,class,subclass
6721,56398,888,'v5_10_0',Decimal('7567417472812294144'),231.47463,51.613734,42.67,2.88625,0.000466,0,'QSO','BROADLINE'
6721,56398,896,'v5_10_0',Decimal('7567419671835549696'),231.435,51.333012,30.54,1.45049,0.000212,0,'QSO','BROADLINE'
6727,56369,222,'v5_10_0',Decimal('7573989803080785920'),227.86671,49.158386,12.03,0.444489,3.40E-05,0,'QSO','STARBURST BROADLINE'
6727,56369,710,'v5_10_0',Decimal('7574123943499374592'),227.41633,50.445828,5.77,4.62612,0.001367,0,'QSO','BROADLINE'
6727,56369,773,'v5_10_0',Decimal('7574141260807512064'),227.84711,49.85039,27.56,2.36905,0.000145,0,'QSO','BROADLINE'
6728,56426,252,'v5_10_0',Decimal('7575123950281138176'),231.6383,47.865256,30.02,1.28963,0.000168,0,'QSO','BROADLINE'
6728,56426,594,'v5_10_0',Decimal('7575217958525313024'),230.28914,49.076186,31.27,0.168222,1.70E-05,0,'QSO','BROADLINE'
6728,56426,796,'v5_10_0',Decimal('7575273483862515712'),231.50685,48.959939,23.05,1.75567,0.000173,0,'QSO','BROADLINE'
6734,56386,69,'v5_10_0',Decimal('7581829046394134528'),230.29945,47.094198,32.08,1.51684,8.50E-05,0,'QSO','BROADLINE'
6734,56386,568,'v5_10_0',Decimal('7581966210469699584'),227.65822,47.477232,40.74,1.1319,0.000125,0,'QSO','BROADLINE'
6734,56386,623,'v5_10_0',Decimal('7581981328754581504'),228.25756,48.277053,12.19,0.783484,0.000239,0,'QSO','BROADLINE'
6734,56386,674,'v5_10_0',Decimal('7581995347527835648'),228.23246,48.005403,27.05,0.891158,9.00E-05,0,'QSO','BROADLINE'
6734,56386,822,'v5_10_0',Decimal('7582036029458063360'),229.3479,48.414321,11.26,0.470352,8.40E-05,0,'QSO','BROADLINE'
6734,56386,898,'v5_10_0',Decimal('7582056920178991104'),229.95868,47.403582,33.69,0.961927,0.000137,0,'QSO','BROADLINE'
6735,56397,246,'v5_10_0',Decimal('7583003599875055616'),232.77164,45.550952,1.29,0.870719,0.000264,0,'QSO','BROADLINE'
6735,56397,328,'v5_10_0',Decimal('7583026139863425024'),232.33327,45.635427,25.25,0.310915,3.00E-05,0,'QSO','STARBURST BROADLINE'
6789,56401,996,'v5_10_0',Decimal('7644008353341874176'),227.47457,58.356552,24.33,1.7757,0.000284,0,'QSO','BROADLINE'
6790,56430,546,'v5_10_0',Decimal('7645010558677131264'),228.78799,59.473581,37.45,1.23772,0.000117,0,'QSO','BROADLINE'
6791,56429,510,'v5_10_0',Decimal('7646126562962546688'),232.26769,57.947969,26.11,1.4226,0.000272,0,'QSO','BROADLINE'
6795,56425,744,'v5_10_0',Decimal('7650694483953033216'),227.39987,57.716814,25.12,2.46378,0.000166,0,'QSO',''
6796,56453,840,'v5_10_0',Decimal('7651846772608704512'),232.02534,56.618529,9.06,1.21843,0.000203,0,'QSO','BROADLINE'
6799,56478,650,'v5_10_0',Decimal('7655172245946343424'),232.5815,60.424573,14.68,0.991796,0.000332,0,'QSO','BROADLINE'
6982,56444,36,'v5_10_0',Decimal('7861043153293254656'),226.52238,60.879547,25.84,0.948477,0.000149,0,'QSO','BROADLINE'
8430,57488,654,'v5_10_0',Decimal('9491516110463279104'),231.50682,48.959935,17.65,1.73254,0.000146,0,'QSO','BROADLINE'
623,52051,24,'26',Decimal('701442273442818048'),243.67251,50.709748,24.45,1.41353,0.000237,0,'QSO','BROADLINE'
623,52051,540,'26',Decimal('701584110442801152'),244.4351,51.848403,33.99,1.19805,0.000106,0,'QSO','BROADLINE'
624,52377,59,'26',Decimal('702577799545776128'),246.94296,46.561024,31.06,1.91576,0.000233,0,'QSO','BROADLINE'
624,52377,251,'26',Decimal('702630576103909376'),244.63899,46.84368,30.92,1.0236,0.000237,0,'QSO','BROADLINE'
625,52145,270,'26',Decimal('703761694798669824'),245.87981,48.311701,26.72,2.85451,0.000232,0,'QSO','BROADLINE'
625,52145,363,'26',Decimal('703787258444015616'),245.59401,49.710217,19.67,1.46801,0.00039,0,'QSO','BROADLINE'
626,52057,313,'26',Decimal('704899412979116032'),247.02789,43.67497,22.86,1.02146,0.000263,0,'QSO','BROADLINE'
626,52057,356,'26',Decimal('704911232729114624'),246.04934,45.187204,22.31,1.67092,0.000254,0,'QSO','BROADLINE'
626,52057,423,'26',Decimal('704929649548879872'),247.25681,45.568358,9.2,1.97998,0.000552,0,'QSO','BROADLINE'
627,52144,137,'26',Decimal('705976935833954304'),249.60699,46.492982,14.71,1.21728,0.000211,0,'QSO','BROADLINE'
627,52144,367,'26',Decimal('706040157752551424'),247.9203,47.086411,28.92,1.12657,0.000244,0,'QSO','BROADLINE'
628,52083,299,'26',Decimal('707147364938311680'),249.28885,41.675223,33.23,0.760493,6.50E-05,0,'QSO','BROADLINE'
629,52051,213,'26',Decimal('708249624808286208'),250.94543,43.779171,23.44,0.9385,0.000293,0,'QSO','BROADLINE'
629,52051,520,'26',Decimal('708334012325718016'),251.28605,44.411196,24.71,1.87883,0.000266,0,'QSO','BROADLINE'
630,52050,309,'26',Decimal('709401912977418240'),250.74507,39.810276,63.99,0.594758,0.000184,0,'QSO','BROADLINE'
630,52050,560,'26',Decimal('709470907332061184'),252.90636,40.038611,36.72,2.33923,6.80E-05,0,'QSO','BROADLINE'
632,52071,175,'26',Decimal('711616879503894528'),253.92751,38.227322,36.88,1.9262,0.000488,0,'QSO','BROADLINE'
820,52405,189,'26',Decimal('923289915884595200'),254.05834,35.170735,31.42,0.804717,0.000136,0,'QSO','BROADLINE'
820,52433,125,'26',Decimal('923272324168312832'),254.05834,35.170735,28.22,0.804757,0.000159,0,'QSO','BROADLINE'
820,52438,122,'26',Decimal('923271499618478080'),254.05834,35.170735,33.43,0.804678,0.000126,0,'QSO','BROADLINE'
1056,52764,578,'26',Decimal('1189109227428276224'),243.64877,37.454331,29.64,1.60041,0.000146,0,'QSO','BROADLINE'
1057,52522,254,'26',Decimal('1190146062833182720'),245.4656,34.099747,33.74,1.80452,0.000161,0,'QSO','BROADLINE'
1171,52753,99,'26',Decimal('1318456050013202432'),245.43223,40.33047,17.65,1.61554,0.000264,0,'QSO','BROADLINE'
1171,52753,120,'26',Decimal('1318461822449248256'),245.83302,41.284122,33.44,1.62974,0.000106,0,'QSO','BROADLINE'
1171,52753,192,'26',Decimal('1318481613658548224'),244.52107,41.223047,13.2,1.46834,0.00026,0,'QSO','BROADLINE'
1171,52753,619,'26',Decimal('1318598986524813312'),245.26623,42.079896,19.3,1.54936,0.000205,0,'QSO','BROADLINE'
1173,52790,474,'26',Decimal('1320810929662748672'),247.55653,37.972708,29.09,1.46953,0.000191,0,'QSO','BROADLINE'
1173,52790,594,'26',Decimal('1320843915011581952'),248.81458,38.134567,26.37,1.81421,0.000225,0,'QSO','BROADLINE'
1174,52782,190,'26',Decimal('1321858764109801472'),250.3547,35.83898,25.64,1.43803,0.000227,0,'QSO','BROADLINE'
1175,52791,467,'26',Decimal('1323060805347862528'),252.18045,34.119069,23.48,2.41207,0.000249,0,'QSO','BROADLINE'
1336,52759,556,'26',Decimal('1504355153946372096'),243.21877,40.508892,31.37,0.820814,0.000125,0,'QSO','BROADLINE'
1336,52759,620,'26',Decimal('1504372746132416512'),244.85619,39.440452,25.02,1.64769,0.000167,0,'QSO','BROADLINE'
1337,52767,286,'26',Decimal('1505406836952557568'),244.48053,37.393745,22.12,1.9652,0.000228,0,'QSO','BROADLINE'
1338,52765,586,'26',Decimal('1506615200197928960'),248.25057,36.484684,19.04,3.55956,0.000249,0,'QSO','BROADLINE'
1341,52786,64,'26',Decimal('1509849414003353600'),251.49517,31.538503,19.75,1.64806,0.000272,0,'QSO','BROADLINE'
1406,52876,439,'26',Decimal('1583135988673177600'),242.84693,29.996536,19.87,1.72107,0.000353,0,'QSO','BROADLINE'
1414,53135,46,'26',Decimal('1592035165255788544'),251.80467,22.791686,37.9,1.18073,0.0002,0,'QSO','BROADLINE'
1415,52885,208,'26',Decimal('1593205591189252096'),253.86388,20.663265,24.99,1.77275,0.000284,0,'QSO','BROADLINE'
1423,53167,458,'26',Decimal('1602281514651904000'),250.71024,26.522992,24.32,2.08045,0.000461,0,'QSO',''
1570,53149,288,'26',Decimal('1767742071411599360'),249.2534,20.868852,26.47,1.06672,0.000308,0,'QSO','BROADLINE'
1573,53226,91,'26',Decimal('1771065621476304896'),246.83357,23.146473,23.69,1.1969,0.000254,0,'QSO','BROADLINE'
1577,53495,486,'26',Decimal('1775677802389989376'),242.95271,28.314889,27.13,1.26741,0.000213,0,'QSO','BROADLINE'
1690,53475,33,'26',Decimal('1902779971835815936'),253.33761,27.285201,35.13,1.59804,0.00029,0,'QSO','BROADLINE'
2187,54270,470,'26',Decimal('2462472360519821312'),242.32507,52.971249,59.92,0.959965,0.000119,0,'QSO','BROADLINE'
2191,54621,417,'26',Decimal('2466961397506926592'),252.7241,25.132069,19.18,3.33846,0.000106,16,'QSO','BROADLINE'
2202,53566,576,'26',Decimal('2479389984369436672'),246.84747,14.934292,29.97,0.876584,0.000145,0,'QSO','BROADLINE'
2203,53915,393,'26',Decimal('2480465587474556928'),246.84747,14.934292,27.96,0.8762,0.000197,0,'QSO','BROADLINE'
2207,53558,406,'26',Decimal('2484972754525251584'),247.85462,17.802824,29.6,2.18172,9.30E-05,16,'QSO','BROADLINE'
2247,53857,304,'103',Decimal('2529980718268914688'),257.21128,42.579057,24.19,1.50364,0.000201,0,'QSO','BROADLINE'
2247,54169,310,'103',Decimal('2529982372770847744'),257.21128,42.579057,34.44,1.50359,0.000137,0,'QSO','BROADLINE'
2256,53859,359,'103',Decimal('2540128935748934656'),257.21128,42.579057,34.95,1.50337,0.000153,0,'QSO','BROADLINE'
2528,54571,527,'26',Decimal('2846419901843793920'),244.27871,12.435118,25.3,1.63883,0.000203,0,'QSO','BROADLINE'
2529,54585,377,'26',Decimal('2847504570299475968'),243.71048,9.553425,27.5,0.836172,0.00014,0,'QSO','BROADLINE'
2533,54585,459,'26',Decimal('2852030709915215872'),248.06046,12.300893,42.7,1.86809,0.000113,0,'QSO','BROADLINE'
2884,54526,222,'26',Decimal('3247156430163175424'),244.00723,49.9429,21.58,1.72236,0.00018,0,'QSO','BROADLINE'
4056,55357,222,'v5_10_0',Decimal('4566711134925594624'),246.84746,14.934292,36.33,0.877778,0.000128,0,'QSO','BROADLINE'
4059,55360,853,'v5_10_0',Decimal('4570262282655735808'),252.24401,17.091584,18.06,0.474627,4.80E-05,0,'QSO','BROADLINE'
4066,55444,862,'v5_10_0',Decimal('4578146057314082816'),248.06045,12.300892,54.1,1.86724,0.000105,0,'QSO','BROADLINE'
4067,55361,484,'v5_10_0',Decimal('4579168051979591680'),244.57911,12.686551,17.01,0.191262,2.70E-05,0,'QSO','AGN BROADLINE'
4070,55681,88,'v5_10_0',Decimal('4582436905417678848'),244.2787,12.435116,36.1,1.63828,0.000126,0,'QSO','BROADLINE'
4174,55659,225,'v5_10_0',Decimal('4699568153633464320'),257.13563,21.555575,4.69,1.11026,0.000336,0,'QSO',''
4175,55680,536,'v5_10_0',Decimal('4700779540921688064'),253.86388,20.66327,35.79,1.77076,0.000149,0,'QSO','BROADLINE'
4176,55682,370,'v5_10_0',Decimal('4701859811129532416'),253.01103,17.481224,5.64,2.94217,0.000137,0,'QSO','BROADLINE'
4177,55688,950,'v5_10_0',Decimal('4703145140323065856'),257.05219,24.892922,23.67,0.841085,8.10E-05,0,'QSO','BROADLINE'
4181,55685,692,'v5_10_0',Decimal('4707577821400113152'),252.72412,25.132059,15.65,3.33844,0.000136,0,'QSO','BROADLINE'
4182,55446,836,'v5_10_0',Decimal('4708743299715801088'),251.80466,22.791707,50.69,1.18163,0.000145,0,'QSO','BROADLINE'
4183,55447,576,'v5_10_0',Decimal('4709797731383615488'),249.25339,20.868854,40.55,1.0678,0.000193,0,'QSO','BROADLINE'
4184,55450,820,'v5_10_0',Decimal('4710990701550084096'),246.83357,23.146476,34.46,1.19916,0.000176,0,'QSO','BROADLINE'
4185,55469,976,'v5_10_0',Decimal('4712159482729177088'),253.33763,27.285202,54.51,1.5957,0.000176,0,'QSO','BROADLINE'
4190,55686,30,'v5_10_0',Decimal('4717528951404077056'),250.71024,26.522998,37.68,2.08017,0.000252,0,'QSO','BROADLINE'
4727,55693,157,'v5_10_0',Decimal('5322172110990188544'),243.99552,25.460039,1.34,0.676363,7.10E-05,0,'QSO','BROADLINE'
4955,55750,544,'v5_10_0',Decimal('5578983668456595456'),245.4656,34.099766,39.27,1.80604,0.000145,0,'QSO','BROADLINE'
4987,55746,492,'v5_10_0',Decimal('5614998171757289472'),252.18045,34.11907,31.18,1.77433,0.000221,0,'QSO','BROADLINE'
4987,55746,758,'v5_10_0',Decimal('5615071289280536576'),254.05834,35.170762,37.86,0.806184,8.30E-05,0,'QSO','BROADLINE'
4992,55723,704,'v5_10_0',Decimal('5620685945021898752'),254.58341,33.555369,27.56,0.111051,2.10E-05,0,'QSO','AGN BROADLINE'
4992,55723,806,'v5_10_0',Decimal('5620713982568407040'),255.07431,32.905016,12.68,0.333261,3.60E-05,0,'QSO','BROADLINE'
4997,55738,592,'v5_10_0',Decimal('5626284658482192384'),256.2449,31.77544,14.02,0.788957,0.000147,0,'QSO','BROADLINE'
5008,55744,724,'v5_10_0',Decimal('5638705841441841152'),242.95271,28.314891,26.23,1.26796,0.000173,0,'QSO','BROADLINE'
5187,56074,92,'v5_10_0',Decimal('5840068207465963520'),253.92751,38.227306,36.61,1.92888,0.000362,0,'QSO',''
5187,56074,232,'v5_10_0',Decimal('5840106690372935680'),253.2438,39.047164,13.69,1.30859,0.000919,0,'QSO','BROADLINE'
5187,56074,702,'v5_10_0',Decimal('5840235882989199360'),252.90636,40.038621,30.23,2.34145,0.000124,0,'QSO','BROADLINE'
5189,56074,154,'v5_10_0',Decimal('5842337049709879296'),244.8562,39.440458,33.02,1.64633,0.000126,0,'QSO','BROADLINE'
5189,56074,594,'v5_10_0',Decimal('5842457995988934656'),243.21878,40.508921,45.53,0.821223,7.30E-05,0,'QSO','BROADLINE'
5189,56074,953,'v5_10_0',Decimal('5842556677157527552'),245.43223,40.330464,28.87,1.61645,0.00019,0,'QSO','BROADLINE'
5193,56066,534,'v5_10_0',Decimal('5846945102807670784'),248.81456,38.13458,27.1,1.81397,0.000169,0,'QSO','BROADLINE'
5194,56062,614,'v5_10_0',Decimal('5848092992879960064'),251.49517,31.538494,40.19,1.65031,0.000136,0,'QSO','BROADLINE'
5195,56048,240,'v5_10_0',Decimal('5849116088214724608'),248.25058,36.484684,14.16,3.53753,0.000326,0,'QSO','BROADLINE'
5195,56048,622,'v5_10_0',Decimal('5849221091575177216'),247.55657,37.972713,36.5,1.47037,0.000138,0,'QSO','BROADLINE'
5197,55828,660,'v5_10_0',Decimal('5851483333058338816'),250.35471,35.838987,32.29,1.44024,0.000162,0,'QSO','BROADLINE'
5199,56067,315,'v5_10_0',Decimal('5853640304003883008'),244.48051,37.393743,33.48,1.96575,0.000157,0,'QSO','BROADLINE'
5199,56067,466,'v5_10_0',Decimal('5853681810567831552'),243.64875,37.454336,35.88,1.60079,0.000117,0,'QSO','BROADLINE'
5201,55832,162,'v5_10_0',Decimal('5855850043555160064'),249.78795,28.413105,34.87,3.81808,0.000164,0,'QSO','BROADLINE'
5202,55824,119,'v5_10_0',Decimal('5856964123577786368'),249.99151,31.95743,7.3,0.811115,0.000145,0,'QSO','BROADLINE'
5205,56040,264,'v5_10_0',Decimal('5860381684218699776'),243.71048,9.553422,37.19,0.836525,7.60E-05,0,'QSO','BROADLINE'
6025,56098,118,'v5_10_0',Decimal('6783579476628316160'),256.82396,45.602931,49.41,0.644762,3.80E-05,0,'QSO','BROADLINE'
6029,56099,146,'v5_10_0',Decimal('6788090772853858304'),245.95802,45.507062,9.07,0.536712,6.20E-05,0,'QSO','BROADLINE'
6029,56099,152,'v5_10_0',Decimal('6788092422121299968'),246.04933,45.187214,28.32,1.66976,0.000178,0,'QSO','BROADLINE'
6029,56099,168,'v5_10_0',Decimal('6788096820167811072'),245.71395,44.380065,10.57,0.77862,0.000219,0,'QSO','BROADLINE'
6029,56099,678,'v5_10_0',Decimal('6788237007900352512'),244.63898,46.84366,32.35,1.01911,0.0002,0,'QSO','BROADLINE'
6030,56097,452,'v5_10_0',Decimal('6789300785366671360'),247.02786,43.674945,25.99,1.02163,0.000158,0,'QSO','BROADLINE'
6031,56091,699,'v5_10_0',Decimal('6790494580015865856'),250.94541,43.779178,38.23,0.940399,9.50E-05,0,'QSO','BROADLINE'
6031,56091,752,'v5_10_0',Decimal('6790509148544933888'),251.28604,44.411161,30.25,2.46993,0.000158,0,'QSO','BROADLINE'
6035,56076,326,'v5_10_0',Decimal('6794895649932288000'),245.26623,42.079906,26.27,1.55033,0.00017,0,'QSO','BROADLINE'
6036,56093,220,'v5_10_0',Decimal('6795992413066207232'),249.28883,41.675233,41.57,0.760776,6.60E-05,0,'QSO','BROADLINE'
6038,56090,144,'v5_10_0',Decimal('6798223322108633088'),250.74503,39.810276,31.29,0.593394,4.50E-05,0,'QSO','BROADLINE'
6044,56090,92,'v5_10_0',Decimal('6804964427898527744'),244.52107,41.223047,21.93,1.47051,0.000148,0,'QSO','BROADLINE'
6045,56072,674,'v5_10_0',Decimal('6806250306445221888'),245.83302,41.284117,45.87,1.62992,8.60E-05,0,'QSO','BROADLINE'
6062,56091,291,'v5_10_0',Decimal('6825285326941954048'),257.21127,42.579063,36.56,1.50258,0.000125,0,'QSO','BROADLINE'
6309,56485,92,'v5_10_0',Decimal('7103327909838823424'),246.71182,53.343144,12.16,0.840664,7.10E-05,0,'QSO','BROADLINE'
6309,56485,308,'v5_10_0',Decimal('7103387283466723328'),245.21916,54.016281,35.35,0.145603,3.30E-05,0,'QSO','STARBURST BROADLINE'
6309,56485,328,'v5_10_0',Decimal('7103392781024862208'),244.92661,52.937139,40.71,2.34081,0.000196,0,'QSO','BROADLINE'
6309,56485,726,'v5_10_0',Decimal('7103502182431825920'),245.22936,54.81525,23.88,1.1455,0.00021,0,'QSO','BROADLINE'
6309,56485,940,'v5_10_0',Decimal('7103561006303911936'),246.96743,54.320153,15.78,0.31555,1.90E-05,0,'QSO','STARBURST BROADLINE'
6310,56455,862,'v5_10_0',Decimal('7104665465230696448'),250.13988,54.32876,26.13,2.86975,5.90E-05,0,'QSO','BROADLINE'
6310,56455,932,'v5_10_0',Decimal('7104684706684182528'),250.52486,53.541383,2.79,0.377401,4.00E-05,0,'QSO','STARBURST BROADLINE'
6311,56447,390,'v5_10_0',Decimal('7105661622631243776'),250.75736,51.409937,17.99,2.23981,0.000289,0,'QSO','BROADLINE'
6312,56487,399,'v5_10_0',Decimal('7106789997110337536'),242.32509,52.971215,39.39,0.959868,7.90E-05,0,'QSO','BROADLINE'
6312,56487,786,'v5_10_0',Decimal('7106896374860324864'),243.3384,54.440283,7.48,0.502422,6.00E-05,0,'QSO','BROADLINE'
6313,56460,186,'v5_10_0',Decimal('7107857347570016256'),246.54837,51.343949,37.45,0.17851,3.10E-05,0,'QSO','BROADLINE'
6313,56460,277,'v5_10_0',Decimal('7107882361459548160'),246.08622,51.77766,13.33,0.283926,2.70E-05,0,'QSO','BROADLINE'
6313,56460,537,'v5_10_0',Decimal('7107953829715353600'),244.43509,51.848386,33.58,1.1977,8.00E-05,0,'QSO','BROADLINE'
6314,56191,608,'v5_10_0',Decimal('7109099241440518144'),248.43846,51.463492,19.13,0.61992,0.000175,0,'QSO','BROADLINE'
6315,56181,518,'v5_10_0',Decimal('7110200402167963648'),251.41742,49.682531,4.94,0.589021,0.000152,0,'QSO','BROADLINE'
6316,56483,215,'v5_10_0',Decimal('7111243019135721472'),244.00722,49.942899,29.92,1.72101,0.000139,0,'QSO','BROADLINE'
6316,56483,780,'v5_10_0',Decimal('7111398325153144832'),243.67249,50.709747,34.22,1.41448,0.000126,0,'QSO','BROADLINE'
6317,56448,445,'v5_10_0',Decimal('7112432140373958656'),245.87979,48.311747,26.31,2.84989,0.000231,0,'QSO','BROADLINE'
6317,56448,858,'v5_10_0',Decimal('7112545664949526528'),247.81892,49.461032,12.06,0.517602,6.20E-05,0,'QSO','AGN BROADLINE'
6318,56186,415,'v5_10_0',Decimal('7113549789547962368'),249.43804,47.292788,35.37,0.735711,0.00011,0,'QSO','BROADLINE'
6318,56186,526,'v5_10_0',Decimal('7113580300995633152'),249.02199,48.348072,6.21,2.8419,0.000627,0,'QSO','BROADLINE'
6318,56186,875,'v5_10_0',Decimal('7113676233385156608'),251.32167,48.927847,27.34,0.128726,2.30E-05,0,'QSO','STARBURST BROADLINE'
6321,56449,867,'v5_10_0',Decimal('7117051738494836736'),245.59402,49.710203,26.07,1.46707,0.000423,0,'QSO','BROADLINE'
6322,56190,82,'v5_10_0',Decimal('7117961854899429376'),249.60699,46.492974,16.69,1.21968,0.000174,0,'QSO','BROADLINE'
6322,56190,406,'v5_10_0',Decimal('7118050915341279232'),247.25683,45.568363,11.53,1.96486,0.000229,0,'QSO','BROADLINE'
6322,56190,424,'v5_10_0',Decimal('7118055863143604224'),246.94296,46.561041,32.55,1.91439,0.000282,0,'QSO','BROADLINE'
6322,56190,676,'v5_10_0',Decimal('7118125132376154112'),247.1563,47.56962,20.27,1.63355,0.000239,0,'QSO','BROADLINE'
6786,56448,16,'v5_10_0',Decimal('7640361274061070336'),244.12298,57.81433,41.4,1.39983,0.000164,0,'QSO','BROADLINE'
6786,56448,49,'v5_10_0',Decimal('7640370345031999488'),243.61902,56.907101,8.32,1.45469,0.000337,0,'QSO','BROADLINE'
6786,56448,78,'v5_10_0',Decimal('7640378316491300864'),243.24353,57.596958,6.56,0.631077,4.20E-05,0,'QSO','BROADLINE'
6786,56448,958,'v5_10_0',Decimal('7640620209049411584'),243.16826,58.382146,38.15,0.958948,9.50E-05,0,'QSO','BROADLINE'
6788,56428,544,'v5_10_0',Decimal('7642758209074077696'),246.46855,56.458341,37.73,0.308101,5.30E-05,0,'QSO','BROADLINE'
6793,56430,834,'v5_10_0',Decimal('7648467423234859008'),242.65636,55.403985,20.19,1.19248,0.000619,0,'QSO','BROADLINE'
6793,56430,882,'v5_10_0',Decimal('7648480617374392320'),243.11636,55.673537,13.87,1.05011,0.000347,0,'QSO','BROADLINE'
6793,56430,972,'v5_10_0',Decimal('7648505356386017280'),244.07774,55.575621,24.77,0.805299,8.00E-05,0,'QSO','BROADLINE'
6793,56430,980,'v5_10_0',Decimal('7648507555409272832'),244.18616,55.777547,22.56,0.978661,5.80E-05,0,'QSO','BROADLINE'
6976,56448,864,'v5_10_0',Decimal('7854515352826257408'),244.2164,60.322922,6.94,0.423329,6.20E-05,0,'QSO','BROADLINE'
6976,56448,908,'v5_10_0',Decimal('7854527447454162944'),244.42342,60.028155,4.3,0.663734,4.50E-05,0,'QSO','BROADLINE'
7563,56810,853,'v5_10_0',Decimal('8515415580559253504'),245.22933,54.815189,24.02,1.14581,0.000211,0,'QSO','BROADLINE'
374,51791,136,'26',Decimal('421123978602506240'),333.79973,-0.76387,40.63,1.47715,0.000209,0,'QSO','BROADLINE'
374,51791,219,'26',Decimal('421146793468782592'),333.40824,-0.718324,28.67,1.18238,0.000199,0,'QSO','BROADLINE'
379,51789,522,'26',Decimal('426859580975245312'),343.53997,0.94146,34.16,1.15535,0.000422,0,'QSO','BROADLINE'
379,51789,545,'26',Decimal('426865903167105024'),343.7176,0.775397,32.26,0.090863,2.60E-05,0,'QSO','BROADLINE'
381,51811,625,'26',Decimal('429139693582444544'),348.78888,0.173994,30.22,0.846696,0.000123,0,'QSO','BROADLINE'
384,51821,349,'26',Decimal('432441527168428032'),352.08489,0.377272,20.92,1.30587,0.000305,0,'QSO','BROADLINE'
